epoch,acc,loss,lr,val_acc,val_loss
25,0.83824324607849121,0.32997205289634496,0.001,0.76333332061767578,0.46109050512313843
26,0.84518018123265859,0.31955694628728404,0.001,0.83388888835906982,0.33545058965682983
27,0.84612612788741648,0.32249422492207708,0.001,0.83722221851348877,0.35245665907859802
28,0.85567567155167867,0.29876341086787145,0.001,0.82944444815317786,0.37109415729840595
29,0.85860360474199859,0.28797898663056865,0.001,0.82444445292154944,0.36521908640861511
30,0.86198198312037699,0.28751597936088974,0.001,0.83944445848464966,0.33684512972831726
31,0.86788288483748566,0.27951335745888789,0.001,0.84833333889643348,0.30449023842811584
32,0.87265766150242574,0.2688281036712028,0.001,0.83055555820465088,0.35912671685218811
33,0.87274774828472657,0.26862189656979329,0.001,0.8388889034589132,0.31777106722195941
34,0.87509008678230082,0.25970003089389287,0.001,0.7894444465637207,0.42200097441673279
35,0.87783783513146474,0.2552453875541687,0.001,0.82666667302449548,0.36846221486727398
36,0.87617116844331899,0.25417809430006388,0.001,0.82444445292154944,0.38604560494422913
37,0.87283783184515462,0.27070807524629542,0.001,0.84166665871938073,0.33188519875208539
38,0.88481981850959157,0.24290085281874682,0.001,0.85666666428248084,0.2954997718334198
39,0.87891892323622833,0.24944718020993309,0.001,0.86166665951410926,0.28842461605866748
40,0.88608108178989309,0.24214109093756289,0.001,0.85833334922790527,0.31697290142377216
41,0.8870270268337147,0.2414386328813192,0.001,0.85222222407658899,0.33077570796012878
42,0.88981981374121999,0.23438426328671946,0.001,0.85555555423100793,0.28956896066665649
43,0.88954955017244497,0.24014179851557757,0.001,0.85111111402511597,0.32037089268366498
44,0.88900900692553131,0.2354188537275469,0.001,0.86333332459131873,0.2864576329787572
45,0.89040540521209299,0.23484112523697517,0.001,0.88222221533457434,0.27915404736995697
46,0.88837837850725332,0.23792330759602623,0.001,0.85833332935969031,0.31303605437278748
47,0.8939639684316274,0.22183022547412562,0.001,0.85833332935969031,0.30505592624346417
48,0.89400901343371419,0.22163978057938652,0.001,0.88388890027999878,0.25485028823216754
49,0.89504504525983652,0.22798380295972567,0.001,0.83888888359069824,0.36587681372960407
50,0.89518017543328776,0.22468241284022461,0.001,0.87777777512868249,0.28110622366269428
51,0.8940540487701828,0.22349608629136472,0.001,0.86500000953674316,0.30179784695307416
52,0.89513512882026469,0.22222012080050804,0.001,0.86333334445953369,0.31784565250078839
53,0.90094594858788157,0.21335759638129054,0.001,0.84111110369364417,0.42105408509572345
54,0.89238738852578237,0.22950221034320625,0.001,0.87388888994852698,0.28225092589855194
55,0.90806306858320496,0.19428545317134341,0.001,0.88277779022852576,0.27430623273054761
56,0.90166667184314209,0.21549107094068784,0.001,0.84222221374511719,0.3894461989402771
57,0.89220721335024444,0.2310311697624825,0.001,0.86333332459131873,0.31632354855537415
58,0.90022522694355733,0.21339743161523664,0.001,0.86722222963968909,0.28908875087896985
59,0.90743243533211781,0.19779399923376134,0.001,0.86277778943379724,0.32818281650543213
60,0.90558559024656138,0.19866897649056203,0.001,0.87777777512868249,0.29461293419202167
61,0.90468468215014486,0.20846709729851903,0.001,0.88999998569488525,0.26514267424742383
62,0.90617117366275268,0.20329518898113355,0.001,0.88555556535720825,0.2571224719285965
63,0.90824324698061554,0.19436700400468465,0.001,0.88611112038294471,0.26084449390570325
64,0.90851351216032694,0.19065584242343903,0.001,0.86999998490015662,0.29484480122725171
65,0.90490991521526032,0.20504014596745773,0.001,0.87666666507720947,0.26787228882312775
66,0.90909909557651825,0.18906984377551722,0.001,0.87666666507720947,0.29100520412127179
67,0.90702703192427347,0.19674921438500687,0.001,0.87222222487131751,0.31994422773520154
68,0.91121622356208598,0.18929124542990247,0.001,0.87444444497426355,0.28759955366452533
69,0.90873874200356974,0.19562682932293093,0.001,0.89444444576899207,0.23099438846111298
70,0.91594595361400299,0.18030700893015475,0.001,0.86000001430511475,0.31969527403513592
71,0.91112612872510346,0.18558039898807938,0.001,0.87555555502573645,0.29283627370993298
72,0.90423423535115011,0.21167644858360291,0.001,0.88611110051472985,0.26136219998200733
73,0.91504505035039541,0.17363528705931999,0.001,0.88111112515131629,0.31764884789784747
74,0.91549550359313547,0.17588958103914518,0.001,0.88555556535720825,0.28569069008032483
75,0.91153153857669311,0.18642178459747419,0.001,0.83722223838170373,0.39727182189623517
76,0.91873874696525371,0.16616575560859731,0.001,0.88611110051472985,0.26371438304583233
77,0.91527027697176544,0.17859375919844653,0.001,0.87388888994852698,0.29468013842900592
78,0.91729730367660522,0.17082407023455645,0.001,0.88277779022852576,0.26749504109223682
79,0.90216216847703268,0.21649288849250689,0.001,0.87555555502573645,0.31230471034844715
