epoch,acc,loss,lr,val_acc,val_loss
0,0.53794872378691649,0.70031668895330179,0.001,0.52611110607782996,0.71523336569468177
1,0.58119658017769837,0.65820650259653724,0.001,0.62444444497426355,0.59038921197255456
2,0.59786324699719751,0.63185995358687186,0.001,0.66222222646077478,0.56265624364217126
3,0.63854700632584405,0.62023431521195627,0.001,0.58722221851348877,0.62402198712031043
4,0.63739316280071556,0.60956809306756043,0.001,0.70444446802139282,0.53299370408058167
5,0.6470940113067627,0.59994817391420019,0.001,0.73499999443689978,0.51927534739176429
6,0.66786324366545069,0.57878441841174399,0.001,0.72222222884496057,0.52720967928568518
7,0.66833332868722772,0.579765993815202,0.001,0.73777776956558228,0.49913003047307331
8,0.68670940552002346,0.5573859237707578,0.001,0.64944444100062049,0.57185606161753333
9,0.68816239253068578,0.56340039387727392,0.001,0.72277778387069702,0.51936271786689758
10,0.69923077027002967,0.5517130356568557,0.001,0.64111111561457312,0.59892423947652185
11,0.71179486849369145,0.53177303916368734,0.001,0.75555555025736487,0.48609040180842084
12,0.71299145313409662,0.54208551079798972,0.001,0.76611111561457312,0.47663030028343201
13,0.72974358766506875,0.51875832906136143,0.001,0.77777777115503943,0.44596468408902484
14,0.73666666868405462,0.5138602264416523,0.001,0.74555555979410804,0.47245963414510089
15,0.74760683683248663,0.49470053651393986,0.001,0.78333334128061927,0.44283388058344525
16,0.75034188154416204,0.49178665035810226,0.001,0.77888890107472741,0.45974968870480853
17,0.75487179481066191,0.47976126579137951,0.001,0.79666666189829505,0.44648380080858868
18,0.77542734910280275,0.4530379993793292,0.001,0.79722221692403161,0.41174003481864929
19,0.78055555851031577,0.44846887389818829,0.001,0.80388889710108435,0.39728940526644391
20,0.78393162061006594,0.43839028706917393,0.001,0.79555557171503699,0.39688997467358905
21,0.77777777574001217,0.44422368055734879,0.001,0.75722221533457434,0.46782967448234558
22,0.7988034242238754,0.41497988731433183,0.001,0.80055556694666541,0.40175876021385193
23,0.80354700333032858,0.39305653174718219,0.001,0.79888890186945594,0.3962385853131612
24,0.81465811759997642,0.39099604273453736,0.001,0.77444444100062049,0.41337490081787109
25,0.82470085834845519,0.3732333431641261,0.001,0.8211111227671305,0.38148098190625507
26,0.83183760520739436,0.36312693281051439,0.001,0.80666667222976685,0.38482213020324707
27,0.83226495981216431,0.35812812126599824,0.001,0.83999999364217126,0.31579382220904034
28,0.83739315699308348,0.35444569282042676,0.001,0.73444441954294837,0.48777002096176147
29,0.83841880315389383,0.34217677437342131,0.001,0.84388889869054162,0.34994441270828247
30,0.84076923131942749,0.34066233077110386,0.001,0.78166665633519494,0.46087455749511719
31,0.83423077143155611,0.35131753484408063,0.001,0.83499999841054284,0.32777604460716248
32,0.84008547128775179,0.33194466890432894,0.001,0.84166665871938073,0.33201230565706891
33,0.84910256129044748,0.31556776930124331,0.001,0.82388887802759803,0.34683355689048767
34,0.84393163063587284,0.33024227198881978,0.001,0.87499998013178504,0.28479960560798645
35,0.85688034387735224,0.31203039066913801,0.001,0.80111112197240197,0.38474949200948078
36,0.84636751963542056,0.32084316206284058,0.001,0.83611110846201575,0.32173379758993786
37,0.86068376363852084,0.29680858093958634,0.001,0.83999999364217126,0.37077023585637409
38,0.85871795660410177,0.29521022966274846,0.001,0.846666673819224,0.32273108760515851
39,0.86115384560364938,0.29661407187963146,0.001,0.86444445451100671,0.29521923263867694
40,0.86384615072837245,0.29128366288466329,0.001,0.81555553277333581,0.38105858365694684
41,0.85982906054227781,0.30520375531453353,0.001,0.8711111148198446,0.27977504829565686
42,0.87017093713466942,0.27669142033809269,0.001,0.8172222375869751,0.35919127861658734
43,0.87021367672162175,0.27511095427549803,0.001,0.8572222193082174,0.3016388863325119
44,0.86803419162065554,0.28288493553797406,0.001,0.8711111148198446,0.28406299650669098
45,0.87858974627959419,0.27102660979980076,0.001,0.86722222963968909,0.30905333658059436
46,0.87320512227523017,0.27475716708562314,0.001,0.82777778307596839,0.34205436209837597
47,0.87777777818533087,0.26192089991691786,0.001,0.87999999523162842,0.29223093390464783
48,0.88068376290492523,0.25816569572839981,0.001,0.851111094156901,0.32649907469749451
49,0.87974358980472267,0.26120655200420284,0.001,0.82055554787317908,0.37541141112645465
50,0.88598290926370871,0.24978411312286669,0.001,0.86555556456247962,0.30041054884592694
51,0.88756410128031027,0.24850936042956817,0.001,0.8711111148198446,0.29494862258434296
52,0.88965812249061393,0.24582339211916313,0.001,0.84166667858759558,0.32262511551380157
53,0.88816238977970219,0.2430023180368619,0.001,0.85833332935969031,0.29486210644245148
54,0.8894017140070597,0.24031411149562934,0.001,0.84944444894790649,0.38608626524607342
55,0.88816238977970219,0.24802888547762847,0.001,0.86611111958821618,0.33945891261100769
56,0.89320513071157992,0.23041891478575194,0.001,0.85888888438542688,0.36863364279270172
57,0.89329059613056672,0.23288099697002998,0.001,0.88611110051472985,0.26435156166553497
58,0.89589743430797875,0.23294975130985945,0.001,0.846666673819224,0.32487471401691437
59,0.89529914580858672,0.23110993168292901,0.001,0.84944444894790649,0.37764940162499744
60,0.89452991424462736,0.22494298257888892,0.001,0.86777778466542566,0.32373514771461487
61,0.89927350710599852,0.2201212948331466,0.001,0.87555555502573645,0.29790171980857849
62,0.90128205525569427,0.21109815782461411,0.001,0.82777778307596839,0.37839570641517639
63,0.90269230879270113,0.21852852595158112,0.001,0.83833334843317664,0.40978008508682251
64,0.90371795036853886,0.21773725423293236,0.001,0.87611111005147302,0.2899547666311264
65,0.90632478243265402,0.20718564799962899,0.001,0.88277779022852576,0.27757372955481213
66,0.90564102851427519,0.20661621865553734,0.001,0.8788888851801554,0.27990986903508502
67,0.9128205149601667,0.19896940925182441,0.001,0.87666666507720947,0.32981666922569275
68,0.90867521212651181,0.20671471896079871,0.001,0.870555579662323,0.28611039618651074
69,0.91205128339620734,0.20567790781840301,0.001,0.86777778466542566,0.30733835200468701
