0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.053832292556762695,-0.042252540588378906,0.13859462738037109,0.050858974456787109,-0.16056561470031738,0.10791635513305664,0.088578939437866211,-0.24761962890625,female1_d5_randomstuff2.csv,184,0.0
0.10041403770446777,-0.029928684234619141,0.13130044937133789,0.12624883651733398,-0.13016140460968018,0.10930442810058594,0.086356163024902344,-0.20255672931671143,female1_d5_randomstuff2.csv,186,0.0
0.13546180725097656,0.038789987564086914,0.22663569450378418,0.17103099822998047,-0.067800641059875488,0.15165519714355469,0.10494899749755859,-0.12189686298370361,female1_d5_randomstuff2.csv,189,0.0
0.2984919548034668,-0.12395048141479492,0.33499586582183838,0.38045740127563477,-0.13752377033233643,0.11632144451141357,0.17474365234375,-0.14303880929946899,female1_d5_randomstuff2.csv,194,0.0
0.18422603607177734,-0.18042071908712387,-0.22711217403411865,0.20805692672729492,-0.050781473517417908,-0.14284801483154297,0.15876626968383789,0.060088068246841431,female1_d5_randomstuff2.csv,202,0.0
-0.032366275787353516,0.16833698749542236,0.043132543563842773,-0.03339385986328125,0.11176598072052002,0.033662319183349609,-0.040076255798339844,0.11080873012542725,female1_d5_randomstuff2.csv,213,0.0
0.014431476593017578,0.052766084671020508,0.14767003059387207,0.035089015960693359,0.13537478446960449,0.14004218578338623,0.0067744255065917969,0.10945510864257812,female1_d5_randomstuff2.csv,225,0.0
0.038929462432861328,0.024415731430053711,0.064924150705337524,0.040165901184082031,0.049103736877441406,0.044368892908096313,0.037203788757324219,0.077106475830078125,female1_d5_randomstuff2.csv,231,0.0
0.01235198974609375,0.0046284198760986328,-0.0043886899948120117,0.012928009033203125,0.0028588771820068359,-0.017146438360214233,0.011264801025390625,0.010190010070800781,female1_d5_randomstuff2.csv,236,0.0
0.018819808959960938,-0.045891284942626953,-0.14320242404937744,0.01741790771484375,-0.030881881713867188,-0.12491071224212646,0.018845558166503906,-0.018036603927612305,female1_d5_randomstuff2.csv,250,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.12472343444824219,0.00157928466796875,-0.002147376537322998,0.10995912551879883,-0.0063652992248535156,0.005786895751953125,0.095867395401000977,-0.0063223838806152344,male2_d15_switchstance.csv,74,0.0
0.037353992462158203,-0.0047969818115234375,0.0051380395889282227,0.037139415740966797,-0.0045762062072753906,-0.0015513896942138672,0.027969598770141602,-0.0027394294738769531,male2_d15_switchstance.csv,78,0.0
-0.036020994186401367,0.00044918060302734375,0.012640655040740967,-0.039877176284790039,0.0013413429260253906,-0.0096812844276428223,-0.039321184158325195,0.0054545402526855469,male2_e6_hookright.csv,3,0.0
-0.18047869205474854,-0.0018939971923828125,-0.026691436767578125,-0.17664337158203125,0.0021839141845703125,-0.018980145454406738,-0.15935730934143066,-3.2901763916015625e-05,male2_e6_hookright.csv,8,0.0
-0.021787732839584351,-0.0051784515380859375,0.0028206706047058105,-0.0079947113990783691,-0.0025234222412109375,0.016454875469207764,-0.0078215599060058594,-0.00466156005859375,male2_e6_hookright.csv,20,0.0
-0.0015827715396881104,0.004558563232421875,0.00060623884201049805,-0.0038079023361206055,0.0035538673400878906,0.0022830963134765625,-0.0027127265930175781,0.0034232139587402344,male2_e6_hookright.csv,27,0.0
0.022613286972045898,-0.0012960433959960938,-0.007966160774230957,0.026863574981689453,0.00082445144653320312,0.0012783408164978027,0.022934317588806152,-0.00058746337890625,male2_e6_hookright.csv,34,0.0
-0.016614705324172974,-0.013464927673339844,-0.0076547861099243164,-0.0012188553810119629,-0.0021200180053710938,-0.009484022855758667,-0.0095106363296508789,-0.0021457672119140625,male2_e6_hookright.csv,46,0.0
-0.019844770431518555,-0.023886680603027344,-0.0056657791137695312,0.02466583251953125,0.0091052055358886719,0.049476355314254761,0.044225811958312988,0.0077557563781738281,female1_d3_conversationgestures_heypoint.csv,8,0.0
-0.052328377962112427,-0.021874427795410156,0.01200103759765625,-0.069087862968444824,-0.013924121856689453,0.027479767799377441,-0.073095023632049561,-0.010880470275878906,female1_d3_conversationgestures_heypoint.csv,17,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leila_dances.csv,218,1.0
0.75156250000000002,-1.7265625,-0.59414062499999998,-0.78203124999999996,1.7367187500000001,0.91914062500000004,-0.78203124999999996,-0.72109374999999998,leila_dances.csv,220,1.0
-0.020211664835600003,0.0071251339383099997,-0.0086778852674999976,0.0134116278755,0.028834999932099998,0.011399883694099999,-0.00065864280418199994,-0.00077600832338699992,yawn_catmull-rom.csv,2,1.0
-0.020538965861,0.0049067603216999996,-0.0065322452120999998,0.0141389634874,0.03039877149789999,0.012018118964299995,-0.00068288732458000011,-0.0015639552363600003,yawn_catmull-rom.csv,4,1.0
