epoch,acc,loss,lr,val_acc,val_loss
56,0.86264957831456113,0.29151471264851397,0.001,0.84666665395100915,0.31903890768686932
57,0.86965811863923681,0.27712594736845064,0.001,0.85055555899937951,0.41161150733629864
58,0.87568375697502721,0.2740613768498103,0.001,0.83833334843317664,0.34943480292956036
59,0.87576923309228361,0.275318144987791,0.001,0.83999999364217126,0.32632639010747272
60,0.86811966468126345,0.27822594994153732,0.001,0.85888890425364173,0.31171111762523651
61,0.88119658445700622,0.26682020494571101,0.001,0.86111112435658776,0.29990146557490033
62,0.88179487295639825,0.25791408236210162,0.001,0.85499999920527137,0.30773377915223438
63,0.88508546810883737,0.25364536085189915,0.001,0.8355555534362793,0.40545385082562763
64,0.88175213948274267,0.26055793693432439,0.001,0.85222222407658899,0.3507283627986908
65,0.88106838250771546,0.26351093367124218,0.001,0.80888889233271277,0.43192193905512494
66,0.87811966125781715,0.26392494524136567,0.001,0.85055553913116455,0.31010720630486804
67,0.8926495695725466,0.23713077528354448,0.001,0.86888887484868371,0.27037737270196277
68,0.88316239301974953,0.25262455565807146,0.001,0.8711111148198446,0.29467209676901501
69,0.89393162421691108,0.23474303499246255,0.001,0.85999999443689978,0.31818120678265888
70,0.89380341921097195,0.2313847148265594,0.001,0.86444445451100671,0.39355569581190747
71,0.89294871458640468,0.22934345289682731,0.001,0.851111094156901,0.34312682847181958
72,0.89722222089767456,0.23477306236059237,0.001,0.85333333412806189,0.36432290077209473
73,0.89354700767076933,0.23752216536265153,0.001,0.8394444386164347,0.34712238113085431
74,0.90153846068260002,0.21976526501851204,0.001,0.83722221851348877,0.36572763323783875
75,0.89401710033416748,0.2358470692848548,0.001,0.86055554946263635,0.35941576957702637
76,0.89388888921493137,0.23695244964880821,0.001,0.86777778466542566,0.32279442250728607
77,0.90102564371549165,0.22125684087857223,0.001,0.84555554389953613,0.3579634428024292
78,0.90260683726041746,0.21651629033761147,0.001,0.86777778466542566,0.29951701064904529
79,0.90337606729605258,0.21011889573091116,0.001,0.83777777353922522,0.36638281742731732
