epoch,acc,loss,lr,val_acc,val_loss
0,0.64148809335061485,0.67544207189764294,0.001,0.68333333730697632,0.62783557176589966
1,0.65815476434571407,0.64214425001825604,0.001,0.68333333730697632,0.64020290970802307
2,0.65065475872584755,0.6467706603663308,0.001,0.68333333730697632,0.54629281163215637
3,0.65595237697873798,0.61498016970498226,0.001,0.66749998927116394,0.56774118542671204
4,0.65458333598715923,0.59140997805765694,0.001,0.68833333253860474,0.47748525440692902
5,0.65226190324340549,0.58463329608951298,0.001,0.69833335280418396,0.50343742966651917
6,0.65589285535471775,0.56167445863996235,0.001,0.7291666567325592,0.47461938858032227
7,0.65630952162402012,0.56724029672997334,0.001,0.70249998569488525,0.45250424742698669
8,0.68023809151990078,0.55261826195887154,0.001,0.77333331108093262,0.43303422629833221
9,0.67910714873245781,0.55173838457890922,0.001,0.78999999165534973,0.40713478624820709
10,0.6877380907535553,0.54903494673115871,0.001,0.62166666984558105,0.71130475401878357
11,0.69666666218212669,0.55093681173665188,0.001,0.74000000953674316,0.45900844037532806
12,0.71321428460734226,0.51730492923940929,0.001,0.83000001311302185,0.34064429998397827
13,0.74607142806053162,0.49048104562929701,0.001,0.70750001072883606,0.55300313234329224
14,0.76172618993691033,0.47436367188181194,0.001,0.82249999046325684,0.35940736532211304
15,0.78797619470528191,0.44238074868917465,0.001,0.78166666626930237,0.39791408181190491
16,0.79369047922747471,0.43346682510205675,0.001,0.85416668653488159,0.30248473584651947
17,0.81202380572046551,0.39638798896755489,0.001,0.8658333420753479,0.29079131782054901
18,0.82827380938189366,0.38409900665283203,0.001,0.84916666150093079,0.33791860938072205
19,0.83083333075046539,0.37096873457942692,0.001,0.90333333611488342,0.24073617160320282
20,0.83583333023956841,0.36980435784373966,0.001,0.88666665554046631,0.26084394752979279
21,0.84690475889614647,0.34048169957739965,0.001,0.88333332538604736,0.27030485868453979
22,0.85476190703255794,0.32574637447084698,0.001,0.86750000715255737,0.2925272136926651
23,0.84630952562604633,0.3512311636337212,0.001,0.88833332061767578,0.26813357323408127
24,0.86791666490691044,0.30948810492243084,0.001,0.88249999284744263,0.26561255007982254
