epoch,acc,loss,lr,val_acc,val_loss
27,0.85458333577428547,0.31389805195587023,0.001,0.87083333730697632,0.28271102905273438
28,0.87642856580870487,0.26769513370735304,0.001,0.87916666269302368,0.26550828665494919
29,0.88666666405541561,0.24622390206371034,0.001,0.88916668295860291,0.26046467572450638
30,0.86886904495103023,0.28446203576666967,0.001,0.89250001311302185,0.25689124315977097
31,0.88077380827495033,0.2661441633743899,0.001,0.89416667819023132,0.23470990359783173
32,0.89470237493515015,0.23369700514844485,0.001,0.88583332300186157,0.25786247104406357
33,0.89255951983588078,0.23855298757553101,0.001,0.91083332896232605,0.23527442663908005
34,0.88601190703255794,0.25257256573864389,0.001,0.87666666507720947,0.2595611959695816
35,0.88017856861863819,0.26706681054617676,0.001,0.91333332657814026,0.2176724299788475
36,0.90148810403687618,0.22157761082053185,0.001,0.88583332300186157,0.29254153370857239
37,0.90202380929674419,0.21434761690241949,0.001,0.82916665077209473,0.44358119368553162
38,0.89374999701976776,0.24289806666118757,0.001,0.90916666388511658,0.23704436421394348
39,0.90160714302744183,0.21949261639799392,0.001,0.90916666388511658,0.21633096784353256
40,0.89922619078840527,0.21767874274935042,0.001,0.90416666865348816,0.25152341276407242
41,0.90119047462940216,0.21823285573295184,0.001,0.8958333432674408,0.26294715702533722
42,0.89821428273405346,0.22757816421134131,0.001,0.914166659116745,0.22010469064116478
43,0.90523809407438549,0.20341889294130461,0.001,0.90250000357627869,0.26942082494497299
44,0.89791667248521534,0.22069550678133965,0.001,0.90166667103767395,0.2830326110124588
45,0.90898809901305611,0.2025962703462158,0.001,0.85249999165534973,0.30113209784030914
46,0.91089286123003277,0.19258635544351169,0.001,0.89500001072883606,0.28924103826284409
47,0.9015476256608963,0.21577874783958709,0.001,0.90250000357627869,0.2720455601811409
48,0.90577381210667751,0.21175524964928627,0.001,0.90000000596046448,0.22127018868923187
49,0.91202381253242493,0.20015014415340765,0.001,0.87999999523162842,0.29774563014507294
50,0.90261905108179363,0.21930568558829172,0.001,0.87250000238418579,0.31994196772575378
51,0.9050000011920929,0.2124145267797368,0.001,0.90000000596046448,0.27582796663045883
52,0.91398810063089642,0.18485003230827196,0.001,0.89666664600372314,0.30516915023326874
53,0.90964286242212566,0.20524345497999871,0.001,0.88583335280418396,0.28112427890300751
54,0.9117261980261121,0.19845394470861979,0.001,0.92083331942558289,0.20971249043941498
55,0.91482143529823845,0.19511622616222926,0.001,0.89916667342185974,0.26788169890642166
56,0.91273809969425201,0.19271783983068808,0.001,0.89916667342185974,0.23589162528514862
57,0.91208334054265705,0.2004032518182482,0.001,0.91499999165534973,0.24322619289159775
58,0.92125000485352104,0.18080601787992887,0.001,0.88416668772697449,0.26080334931612015
59,0.91904762600149426,0.18438201504094259,0.001,0.90583333373069763,0.24918532371520996
60,0.91244047880172729,0.19549070511545455,0.001,0.898333340883255,0.25878777354955673
61,0.90767857219491688,0.21947701381785528,0.001,0.8958333432674408,0.24561989307403564
62,0.92041667231491631,0.18532538706702845,0.001,0.90583333373069763,0.26116145402193069
63,0.91452381866318844,0.19220633458878314,0.001,0.90333333611488342,0.26697051525115967
64,0.91565476357936859,0.19193338709218161,0.001,0.90916666388511658,0.27038037031888962
65,0.91726191341876984,0.18018083912985666,0.001,0.89916667342185974,0.27953454107046127
66,0.92166667112282341,0.17898802299584662,0.001,0.90666666626930237,0.23513803631067276
67,0.9191666713782719,0.18145290868622915,0.001,0.89499998092651367,0.32831713557243347
68,0.92041666805744171,0.18189109010355814,0.001,0.90416666865348816,0.26973900198936462
69,0.91910714336803978,0.18482749669679574,0.001,0.90416663885116577,0.25528839230537415
70,0.92184524663857048,0.17297306098043919,0.001,0.8958333432674408,0.27469915896654129
71,0.91732143078531536,0.18163160154862062,0.001,0.90916669368743896,0.32043822109699249
72,0.91398809850215912,0.19570427494389669,0.001,0.91166666150093079,0.26712796837091446
73,0.9258333402020591,0.17318969725498132,0.001,0.92166668176651001,0.2207784578204155
74,0.92309524331774029,0.17471962262477195,0.001,0.91166666150093079,0.26409582048654556
75,0.91333333722182686,0.19535100619707788,0.001,0.9100000262260437,0.25650208443403244
76,0.92464285876069752,0.16442215096737658,0.001,0.92083334922790527,0.2567237913608551
77,0.92375000034059795,0.17246108661804879,0.001,0.91166666150093079,0.27876274287700653
78,0.92303572169372017,0.17396928742527962,0.001,0.91500002145767212,0.27485392242670059
79,0.9179166725703648,0.19382141823215143,0.001,0.92000001668930054,0.23207177966833115
